date,avg_price,인스타_좋아요수,인스타_댓글수,블로그_긍정수,블로그_전체수,블로그_부정수,뉴스_긍정수,뉴스_전체수,뉴스_부정수,검색트렌드,기온,강수량,습도,풍속,구름량,날씨_코드,월,요일,계절,유튜브_조회수,유튜브_좋아요수,유튜브_댓글수,유튜브_긍정수,유튜브_중립수,유튜브_부정수
2023-12-30,250000.0,301.0,1.0,1.4727272727272729,1.9181818181818184,0.44545454545454555,3.545454545454546,4.090909090909092,0.5454545454545455,0.2972972945458972,0.2831430628406871,0.1528150134048257,0.915202907328892,0.2477578475336322,0.85375,51,12,5,1,7147.18181818182,124.72727272727275,7.40909090909091,3.954545454545455,0.0,3.40909090909091
2023-12-31,268000.0,170.45454545454547,80.36363636363636,0.6818181818181819,0.9727272727272728,0.29090909090909095,1.8181818181818183,2.181818181818182,0.3636363636363637,0.2720720300673652,0.3371387431862594,0.0294906166219838,0.9000605693519081,0.2722613709160794,0.67,51,12,6,1,4341.036363636364,75.70909090909092,4.590909090909092,2.5,0.0,2.063636363636364
2024-01-01,257000.0,104.2727272727273,29.36363636363637,0.48181818181818187,0.6636363636363637,0.18181818181818185,1.1818181818181819,1.3636363636363638,0.18181818181818185,0.3423423515136756,0.3194487298159005,0.0,0.840096910963053,0.1628763613068545,0.3904166666666666,0,1,0,1,2806.145454545455,49.01818181818183,2.818181818181819,1.4545454545454548,0.0,1.3454545454545455
2024-01-02,236555.5555555556,142.36363636363637,110.0,0.29090909090909095,1.3818181818181818,1.0909090909090908,0.6818181818181819,0.7727272727272728,0.09090909090909093,0.3567566720136365,0.3276766430114163,0.0013404825737265,0.810417928528165,0.114509929532351,0.91375,3,1,1,1,131.81818181818184,2.181818181818182,0.3636363636363637,0.31818181818181823,0.0,0.04545454545454546
2024-01-03,227428.57142857145,509.27272727272725,50.63636363636365,0.13636363636363638,0.5454545454545455,0.40909090909090917,0.3545454545454546,0.40909090909090917,0.05454545454545455,0.2792791903173457,0.2981590044225033,0.0013404825737265,0.8588734100545126,0.0965727098014093,0.6541666666666667,3,1,2,1,79.0909090909091,1.309090909090909,0.2181818181818182,0.19090909090909092,0.0,0.027272727272727275
2024-01-04,254000.0,610.409090909091,45.77272727272728,2.0727272727272728,3.372727272727273,1.3,0.2,0.2363636363636364,0.03636363636363637,0.2900900324941166,0.2881826596729405,0.0,0.7286493034524533,0.2163677130044843,0.2641666666666666,0,1,3,1,52.727272727272734,0.8727272727272728,0.14545454545454548,0.1272727272727273,0.0,0.018181818181818184
2024-01-05,246625.0,318.3454545454546,48.481818181818184,1.772727272727273,3.336363636363637,1.5636363636363637,0.09090909090909091,0.09090909090909091,0.0,0.2342342351513675,0.3660392882855086,0.0080428954423592,0.8285887341005453,0.2765855221012172,0.205,0,1,4,1,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06,254666.66666666663,215.0454545454546,22.836363636363643,0.9272727272727274,1.6545454545454548,0.7272727272727274,0.03636363636363637,0.03636363636363637,0.0,0.2720720300673652,0.2567108917000926,0.0053619302949061,0.6608116293155666,0.1764894298526585,0.1429166666666666,0,1,5,1,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-07,238750.0,312.8818181818182,17.454545454545453,0.6363636363636365,1.1363636363636365,0.5,0.0,0.0,0.0,0.3711710943153976,0.1669237889540265,0.0,0.3301029678982436,0.4562780269058296,0.0,0,1,6,1,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-08,242600.0,131.8,9.036363636363637,0.3636363636363637,0.6636363636363637,0.30000000000000004,0.0,0.0,0.0,0.2774774002548505,0.15242209194693,0.0,0.350090854027862,0.0759128763613068,0.285,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
